AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified
160168	https://www.marinespecies.org/aphia.php?p=taxdetails&id=160168	Assiminea succinea	(L. Pfeiffer, 1840)	unaccepted	NA	220	Species	1511178	Angustassiminea succinea	(L. Pfeiffer, 1840)	137681	Animalia	Mollusca	Gastropoda	Littorinimorpha	Assimineidae	Assiminea	MolluscaBase eds. (2024). MolluscaBase. Assiminea succinea (L. Pfeiffer, 1840). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=160168 on 2024-11-05	urn:lsid:marinespecies.org:taxname:160168	0	NA	0	1	NA	exact	2021-05-19T19:46:01.110Z
990656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=990656	Aulodrilus	Bretscher, 1899	accepted	NA	180	Genus	990656	Aulodrilus	Bretscher, 1899	137344	Animalia	Annelida	Clitellata	Tubificida	Naididae	Aulodrilus	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Aulodrilus Bretscher, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=990656 on 2024-11-05	urn:lsid:marinespecies.org:taxname:990656	0	0	1	NA	0	exact	2023-08-13T07:05:52.520Z
1040644	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040644	Aulodrilus limnobius	Bretscher, 1899	accepted	NA	220	Species	1040644	Aulodrilus limnobius	Bretscher, 1899	990656	Animalia	Annelida	Clitellata	Tubificida	Naididae	Aulodrilus	WoRMS (2024). Aulodrilus limnobius Bretscher, 1899. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040644 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1040644	0	NA	1	0	NA	exact	2017-10-18T12:31:40.660Z
1040645	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040645	Aulodrilus paucichaeta	Brinkhurst & Barbour, 1985	accepted	NA	220	Species	1040645	Aulodrilus paucichaeta	Brinkhurst & Barbour, 1985	990656	Animalia	Annelida	Clitellata	Tubificida	Naididae	Aulodrilus	WoRMS (2024). Aulodrilus paucichaeta Brinkhurst & Barbour, 1985. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040645 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1040645	0	NA	1	0	NA	exact	2017-10-18T12:31:40.660Z
1040647	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040647	Aulodrilus pigueti	Kowalewski, 1914	accepted	NA	220	Species	1040647	Aulodrilus pigueti	Kowalewski, 1914	990656	Animalia	Annelida	Clitellata	Tubificida	Naididae	Aulodrilus	WoRMS (2024). Aulodrilus pigueti Kowalewski, 1914. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040647 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1040647	0	NA	1	0	NA	exact	2017-10-18T12:31:40.660Z
990657	https://www.marinespecies.org/aphia.php?p=taxdetails&id=990657	Aulodrilus pluriseta	(Piguet, 1906)	accepted	NA	220	Species	990657	Aulodrilus pluriseta	(Piguet, 1906)	990656	Animalia	Annelida	Clitellata	Tubificida	Naididae	Aulodrilus	WoRMS (2024). Aulodrilus pluriseta (Piguet, 1906). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=990657 on 2024-11-05	urn:lsid:marinespecies.org:taxname:990657	0	0	1	0	NA	exact	2017-10-24T11:25:41.900Z
159161	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159161	Aythya affinis	(Eyton, 1838)	accepted	NA	220	Species	159161	Aythya affinis	(Eyton, 1838)	159160	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	WoRMS (2024). Aythya affinis (Eyton, 1838). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159161 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159161	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
159163	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159163	Aythya collaris	(Donovan, 1809)	accepted	NA	220	Species	159163	Aythya collaris	(Donovan, 1809)	159160	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	WoRMS (2024). Aythya collaris (Donovan, 1809). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159163 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159163	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
955917	https://www.marinespecies.org/aphia.php?p=taxdetails&id=955917	Barbarofusus barbarensis	(Trask, 1855)	accepted	NA	220	Species	955917	Barbarofusus barbarensis	(Trask, 1855)	446006	Animalia	Mollusca	Gastropoda	Neogastropoda	Fasciolariidae	Barbarofusus	MolluscaBase eds. (2024). MolluscaBase. Barbarofusus barbarensis (Trask, 1855)&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=955917 on 2024-11-05	urn:lsid:marinespecies.org:taxname:955917	1	NA	NA	NA	1	exact	2017-02-20T09:46:37.303Z
1373700	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1373700	Besa leptophylla	(J.Agardh) M.S.Calderon & K.A.Miller, 2016	accepted	NA	220	Species	1373700	Besa leptophylla	(J.Agardh) M.S.Calderon & K.A.Miller, 2016	369401	Plantae	Rhodophyta	Florideophyceae	Gigartinales	Phyllophoraceae	Besa	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Besa leptophylla (J.Agardh) M.S.Calderon & K.A.Miller, 2016. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1373700 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1373700	1	NA	NA	NA	NA	exact	2019-08-29T07:41:36.113Z
156900	https://www.marinespecies.org/aphia.php?p=taxdetails&id=156900	Bezzia	Kieffer, 1899	accepted	NA	180	Genus	156900	Bezzia	Kieffer, 1899	150975	Animalia	Arthropoda	Hexapoda	Diptera	Ceratopogonidae	Bezzia	WoRMS (2024). Bezzia Kieffer, 1899. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156900 on 2024-11-05	urn:lsid:marinespecies.org:taxname:156900	NA	NA	NA	NA	NA	exact	2010-08-10T07:51:24.657Z
182698	https://www.marinespecies.org/aphia.php?p=taxdetails&id=182698	Bithynia	Leach, 1818	accepted	NA	180	Genus	182698	Bithynia	Leach, 1818	1662772	Animalia	Mollusca	Gastropoda	Littorinimorpha	Bithyniidae	Bithynia	MolluscaBase eds. (2024). MolluscaBase. Bithynia Leach, 1818. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=182698 on 2024-11-05	urn:lsid:marinespecies.org:taxname:182698	0	0	1	0	0	exact	2023-05-28T08:30:22.393Z
1395900	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1395900	Bithynia fuchsiana	Möllendorff, 1888	superseded combination	NA	220	Species	1259541	Gabbia fuchsiana	(Möllendorff, 1888)	182698	Animalia	Mollusca	Gastropoda	Littorinimorpha	Bithyniidae	Bithynia	MolluscaBase eds. (2024). MolluscaBase. Bithynia fuchsiana Möllendorff, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1395900 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1395900	0	0	1	0	0	exact	2022-08-30T07:32:28.170Z
145950	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145950	Blidingia minima	(Nägeli ex Kützing) Kylin, 1947	accepted	NA	220	Species	145950	Blidingia minima	(Nägeli ex Kützing) Kylin, 1947	144293	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Blidingia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Blidingia minima (Nägeli ex Kützing) Kylin, 1947. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145950 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145950	1	1	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
145952	https://www.marinespecies.org/aphia.php?p=taxdetails&id=145952	Blidingia subsalsa	(Kjellman) Kornmann & Sahling ex Scagel et al., 1989	accepted	NA	220	Species	145952	Blidingia subsalsa	(Kjellman) Kornmann & Sahling ex Scagel et al., 1989	144293	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Kornmanniaceae	Blidingia	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Blidingia subsalsa (Kjellman) Kornmann & Sahling ex Scagel et al., 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=145952 on 2024-11-05	urn:lsid:marinespecies.org:taxname:145952	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
498493	https://www.marinespecies.org/aphia.php?p=taxdetails&id=498493	Bossiella frondescens	(Postels & Ruprecht) E.Y.Dawson, 1964	accepted	NA	220	Species	498493	Bossiella frondescens	(Postels & Ruprecht) E.Y.Dawson, 1964	369418	Plantae	Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Bossiella	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Bossiella frondescens (Postels & Ruprecht) E.Y.Dawson, 1964. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=498493 on 2024-11-05	urn:lsid:marinespecies.org:taxname:498493	1	NA	NA	NA	NA	exact	2019-08-23T06:48:02.130Z
159839	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159839	Botaurus lentiginosus	(Rackett, 1813)	accepted	NA	220	Species	159839	Botaurus lentiginosus	(Rackett, 1813)	159838	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Botaurus	WoRMS (2024). Botaurus lentiginosus (Rackett, 1813). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159839 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159839	0	0	1	1	NA	exact	2011-04-27T09:01:37.467Z
1040573	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040573	Bothrioneurum vejdovskyanum	Štolc, 1886	accepted	NA	220	Species	1040573	Bothrioneurum vejdovskyanum	Štolc, 1886	1040093	Animalia	Annelida	Clitellata	Tubificida	Naididae	Bothrioneurum	WoRMS (2024). Bothrioneurum vejdovskyanum Štolc, 1886. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1040573 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1040573	0	0	1	0	0	exact	2020-04-18T14:37:02.253Z
259362	https://www.marinespecies.org/aphia.php?p=taxdetails&id=259362	Brackenridgia heroldi	(Arcangeli, 1932)	accepted	NA	220	Species	259362	Brackenridgia heroldi	(Arcangeli, 1932)	248538	Animalia	Arthropoda	Malacostraca	Isopoda	Trichoniscidae	Brackenridgia	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Brackenridgia heroldi (Arcangeli, 1932). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=259362 on 2024-11-05	urn:lsid:marinespecies.org:taxname:259362	0	0	0	1	0	exact	2016-08-15T14:23:36.010Z
1150175	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1150175	Branchinecta dissimilis	Lynch, 1972	accepted	NA	220	Species	1150175	Branchinecta dissimilis	Lynch, 1972	993592	Animalia	Arthropoda	Branchiopoda	Anostraca	Branchinectidae	Branchinecta	WoRMS (2024). Branchinecta dissimilis Lynch, 1972. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1150175 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1150175	NA	NA	1	NA	NA	exact	2018-03-26T21:17:04.830Z
1214289	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214289	Branchinecta lindahli	Packard, 1883 (sensu Lynch, 1964)	accepted	NA	220	Species	1214289	Branchinecta lindahli	Packard, 1883 (sensu Lynch, 1964)	993592	Animalia	Arthropoda	Branchiopoda	Anostraca	Branchinectidae	Branchinecta	WoRMS (2024). Branchinecta lindahli Packard, 1883 (sensu Lynch, 1964). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214289 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1214289	NA	NA	1	NA	NA	exact	2020-10-09T17:54:08.637Z
1214293	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214293	Branchinecta mackini	Dexter, 1956 (sensu Belk, 2000)	accepted	NA	220	Species	1214293	Branchinecta mackini	Dexter, 1956 (sensu Belk, 2000)	993592	Animalia	Arthropoda	Branchiopoda	Anostraca	Branchinectidae	Branchinecta	WoRMS (2024). Branchinecta mackini Dexter, 1956 (sensu Belk, 2000). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214293 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1214293	NA	NA	1	NA	NA	exact	2020-10-09T17:54:08.637Z
1214296	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214296	Branchinecta mesovallensis	Belk & Fugate, 2000	accepted	NA	220	Species	1214296	Branchinecta mesovallensis	Belk & Fugate, 2000	993592	Animalia	Arthropoda	Branchiopoda	Anostraca	Branchinectidae	Branchinecta	WoRMS (2024). Branchinecta mesovallensis Belk & Fugate, 2000. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214296 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1214296	NA	NA	1	NA	NA	exact	2018-03-30T17:02:51.280Z
1214301	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214301	Branchinecta orientalis	(Sars, 1901) (sensu Petkovski, 1991)	accepted	NA	220	Species	1214301	Branchinecta orientalis	(Sars, 1901) (sensu Petkovski, 1991)	993592	Animalia	Arthropoda	Branchiopoda	Anostraca	Branchinectidae	Branchinecta	WoRMS (2024). Branchinecta orientalis (Sars, 1901) (sensu Petkovski, 1991). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1214301 on 2024-11-05	urn:lsid:marinespecies.org:taxname:1214301	NA	NA	1	NA	NA	exact	2020-10-09T17:54:08.637Z
182694	https://www.marinespecies.org/aphia.php?p=taxdetails&id=182694	Branchiura	Beddard, 1892	accepted	NA	180	Genus	182694	Branchiura	Beddard, 1892	137343	Animalia	Annelida	Clitellata	Tubificida	Naididae	Branchiura	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Branchiura Beddard, 1892. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=182694 on 2024-11-05	urn:lsid:marinespecies.org:taxname:182694	0	0	1	0	0	exact	2023-08-13T07:05:52.520Z
182695	https://www.marinespecies.org/aphia.php?p=taxdetails&id=182695	Branchiura sowerbyi	Beddard, 1892	accepted	NA	220	Species	182695	Branchiura sowerbyi	Beddard, 1892	182694	Animalia	Annelida	Clitellata	Tubificida	Naididae	Branchiura	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Branchiura sowerbyi Beddard, 1892. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=182695 on 2024-11-05	urn:lsid:marinespecies.org:taxname:182695	0	0	1	0	0	exact	2017-05-26T07:07:08.343Z
159176	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159176	Branta canadensis	(Linnaeus, 1758)	accepted	NA	220	Species	159176	Branta canadensis	(Linnaeus, 1758)	159174	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	WoRMS (2024). Branta canadensis (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159176 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159176	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
422569	https://www.marinespecies.org/aphia.php?p=taxdetails&id=422569	Branta hutchinsii	(Richardson, 1832)	accepted	NA	220	Species	422569	Branta hutchinsii	(Richardson, 1832)	159174	Animalia	Chordata	Aves	Anseriformes	Anatidae	Branta	WoRMS (2024). Branta hutchinsii (Richardson, 1832). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=422569 on 2024-11-05	urn:lsid:marinespecies.org:taxname:422569	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
593132	https://www.marinespecies.org/aphia.php?p=taxdetails&id=593132	Bratislavia	Košel, 1976	accepted	NA	180	Genus	593132	Bratislavia	Košel, 1976	176043	Animalia	Annelida	Clitellata	Tubificida	Naididae	Bratislavia	Martin, P.; Reynolds, J.; van Haaren, T. (2024). World List of Marine Oligochaeta. Bratislavia Košel, 1976. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=593132 on 2024-11-05	urn:lsid:marinespecies.org:taxname:593132	0	0	1	0	NA	exact	2023-11-28T12:52:29.620Z
144452	https://www.marinespecies.org/aphia.php?p=taxdetails&id=144452	Bryopsis hypnoides	J.V.Lamouroux, 1809	accepted	NA	220	Species	144452	Bryopsis hypnoides	J.V.Lamouroux, 1809	143812	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	Bryopsidaceae	Bryopsis	Guiry, M.D. & Guiry, G.M. (2024). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Bryopsis hypnoides J.V.Lamouroux, 1809. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=144452 on 2024-11-05	urn:lsid:marinespecies.org:taxname:144452	1	NA	NA	NA	NA	exact	2015-06-26T12:00:51.270Z
159742	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159742	Bubulcus ibis	(Linnaeus, 1758)	accepted	NA	220	Species	159742	Bubulcus ibis	(Linnaeus, 1758)	159741	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Bubulcus	WoRMS (2024). Bubulcus ibis (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159742 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159742	0	0	1	1	NA	exact	2020-06-25T07:35:06.430Z
159197	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159197	Bucephala clangula	(Linnaeus, 1758)	accepted	NA	220	Species	159197	Bucephala clangula	(Linnaeus, 1758)	159178	Animalia	Chordata	Aves	Anseriformes	Anatidae	Bucephala	WoRMS (2024). Bucephala clangula (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159197 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159197	0	NA	1	1	NA	exact	2011-04-27T09:01:37.467Z
159112	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159112	Butorides virescens	(Linnaeus, 1758)	accepted	NA	220	Species	159112	Butorides virescens	(Linnaeus, 1758)	159111	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Butorides	WoRMS (2024). Butorides virescens (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159112 on 2024-11-05	urn:lsid:marinespecies.org:taxname:159112	0	0	NA	1	NA	exact	2011-04-27T09:01:37.467Z
259521	https://www.marinespecies.org/aphia.php?p=taxdetails&id=259521	Caecianiropsis psammophila	Menzies & Pettit, 1956	accepted	NA	220	Species	259521	Caecianiropsis psammophila	Menzies & Pettit, 1956	248557	Animalia	Arthropoda	Malacostraca	Isopoda	Janiridae	Caecianiropsis	Boyko, C.B.; Bruce, N.L.; Hadfield, K.A.; Merrin, K.L.; Ota, Y.; Poore, G.C.B.; Taiti, S. (Eds) (2024). World Marine, Freshwater and Terrestrial Isopod Crustaceans database. Caecianiropsis psammophila Menzies & Pettit, 1956. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=259521 on 2024-11-05	urn:lsid:marinespecies.org:taxname:259521	0	0	1	0	0	exact	2008-01-03T13:02:48.367Z
593169	https://www.marinespecies.org/aphia.php?p=taxdetails&id=593169	Caenis	Stephens, 1835	accepted	NA	180	Genus	593169	Caenis	Stephens, 1835	593168	Animalia	Arthropoda	Hexapoda	Ephemeroptera	Caenidae	Caenis	WoRMS (2024). Caenis Stephens, 1835. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=593169 on 2024-11-05	urn:lsid:marinespecies.org:taxname:593169	0	NA	1	1	NA	exact	2012-01-03T09:25:43.693Z
383230	https://www.marinespecies.org/aphia.php?p=taxdetails&id=383230	Calcarius lapponicus	(Linnaeus, 1758)	accepted	NA	220	Species	383230	Calcarius lapponicus	(Linnaeus, 1758)	383229	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Calcarius	WoRMS (2024). Calcarius lapponicus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=383230 on 2024-11-05	urn:lsid:marinespecies.org:taxname:383230	0	0	NA	1	NA	exact	2011-04-08T06:18:06.150Z
